노출키워드,연관키워드,검색(PC),검색(폰),평균클릭(PC),평균클릭(폰),평클릭률(PC),평균클릭률(폰),노출광고수,경쟁도,총검색,총클릭
케미컬앙카,칼브럭,1010,1690,3.6,17.7,0.38,1.11,15,높음,2700.0,21.3
누수탐지업체,하수구트랩,8380,58500,69.9,1474.7,0.89,2.73,15,높음,66880.0,1544.6
누수탐지업체,막힌변기뚫는법,3290,68000,20.3,982.4,0.65,1.55,15,높음,71290.0,1002.7
누수탐지업체,하수구냄새제거,2390,20100,22.8,497.5,1.01,2.67,15,높음,22490.0,520.3
누수탐지업체,배수구트랩,2680,14500,30.7,422.7,1.21,3.12,15,높음,17180.0,453.4
누수탐지업체,화장실변기막혔을때,1490,20100,12.3,435.3,0.87,2.31,15,높음,21590.0,447.6
누수탐지업체,해바라기샤워기,3060,14000,32.1,389.6,1.11,2.96,15,높음,17060.0,421.70000000000016
누수탐지업체,화장실냄새제거,2930,19700,18.9,389.5,0.68,2.12,15,높음,22630.0,408.4
누수탐지업체,고압분사기,2190,9280,29.4,308.9,1.42,3.62,15,높음,11470.0,338.2999999999999
누수탐지업체,양변기,4860,16500,34.1,297.0,0.75,1.91,15,높음,21360.0,331.1
누수탐지업체,누수공사비용,700,6410,12.0,289.0,1.78,4.8,15,높음,7110.0,301.0
누수탐지업체,뚫어뻥,3630,18100,11.0,271.8,0.32,1.6,15,높음,21730.0,282.8
누수탐지업체,세면대설치,980,7630,12.7,245.0,1.37,3.43,15,높음,8610.0,257.7
누수탐지업체,변기수리,670,5230,11.3,240.8,1.78,4.89,15,높음,5900.0,252.1
누수탐지업체,변기교체,1320,9570,15.7,235.1,1.25,2.61,15,높음,10890.0,250.8
누수탐지업체,싱크대수전교체,1720,13300,12.3,234.8,0.75,1.88,15,높음,15020.0,247.1
누수탐지업체,옥상방수공사,890,4260,20.5,191.7,2.37,4.71,15,높음,5150.0,212.2
누수탐지업체,화장실하수구냄새,1070,10000,8.3,194.5,0.82,2.09,15,높음,11070.0,202.8
누수탐지업체,보일러교체비용,600,5050,9.0,193.8,1.55,4.05,15,높음,5650.0,202.8
누수탐지업체,고압호스,2330,5570,31.7,107.5,1.46,2.1,15,높음,7900.0,139.2
누수탐지업체,비데설치,730,5490,7.1,127.8,0.99,2.49,15,높음,6220.0,134.9
누수탐지업체,아파트천장누수,820,6960,8.1,125.5,1.03,1.93,15,높음,7780.0,133.6
누수탐지업체,변기뚫어뻥,630,6410,2.5,114.3,0.43,1.91,15,높음,7040.0,116.8
누수탐지업체,누수탐지비용,710,3570,8.1,97.3,1.22,2.88,15,높음,4280.0,105.4
누수탐지업체,씽크대배수구청소,630,7230,1.9,97.0,0.34,1.45,15,높음,7860.0,98.9
누수탐지업체,싱크대수도꼭지,720,3870,4.4,89.5,0.63,2.47,15,높음,4590.0,93.9
누수탐지업체,세탁기배수구트랩,690,4960,4.9,81.2,0.75,1.76,15,높음,5650.0,86.10000000000002
누수탐지업체,씽크대수전교체,470,4190,2.8,76.8,0.62,1.94,15,높음,4660.0,79.6
누수탐지업체,싱크대배수구교체,700,5320,2.6,76.2,0.39,1.54,15,높음,6020.0,78.8
누수탐지업체,싱크대막혔을때,330,5680,1.5,74.1,0.48,1.39,15,높음,6010.0,75.6
시트지,시트지,11300,51300,129.3,1298.8,1.2,2.69,15,높음,62600.0,1428.1
시트지,현수막,15100,20800,342.9,818.8,2.36,4.16,15,높음,35900.0,1161.6999999999996
시트지,그림액자,2130,12300,59.7,579.2,3.01,4.97,15,높음,14430.0,638.9000000000002
시트지,웨인스코팅,3870,22800,22.1,543.0,0.6,2.49,15,높음,26670.0,565.1
시트지,입간판,7710,19900,96.1,374.5,1.32,1.99,15,높음,27610.0,470.6
시트지,포장지,3630,9570,74.5,385.8,2.14,4.25,15,높음,13200.0,460.3
시트지,주방시트지,2110,13800,24.6,419.4,1.21,3.28,15,높음,15910.0,444.0
시트지,창문시트지,3920,18100,42.0,343.0,1.14,2.03,15,높음,22020.0,385.0
시트지,싱크대리폼,1360,9750,21.9,355.7,1.69,3.85,15,높음,11110.0,377.6
시트지,가구리폼,770,5710,14.7,296.2,2.04,5.5,15,높음,6480.0,310.9
시트지,인테리어필름시공가격,580,4490,13.1,211.0,2.35,4.97,15,높음,5070.0,224.1
시트지,거실인테리어시트지,540,5030,13.4,206.8,2.57,4.44,15,높음,5570.0,220.2
시트지,몰딩시트지,1060,7930,8.4,193.3,0.84,2.58,15,높음,8990.0,201.7
시트지,대리석시트지,1010,6370,11.8,182.5,1.23,3.05,15,높음,7380.0,194.3
시트지,현관문시트지,940,5850,9.6,174.7,1.09,3.2,15,높음,6790.0,184.3
시트지,방문시트지,820,5820,8.0,170.8,1.02,3.11,15,높음,6640.0,178.8
시트지,랩핑지,1730,8320,1.9,176.7,0.12,2.25,15,높음,10050.0,178.6
시트지,케이크초,410,3630,5.9,169.6,1.52,4.95,15,높음,4040.0,175.5
시트지,인테리어필름지,960,6340,15.8,158.9,1.72,2.65,15,높음,7300.0,174.70000000000005
시트지,시트지제작,1610,3190,45.4,125.3,2.97,4.15,15,높음,4800.0,170.7
시트지,특이한생일초,260,3210,3.6,156.4,1.4,5.14,15,높음,3470.0,160.0
시트지,주방타일시트지,730,6860,5.6,150.6,0.8,2.33,15,높음,7590.0,156.2
시트지,냉장고시트지,630,5940,3.9,146.4,0.63,2.64,15,높음,6570.0,150.3
시트지,유리시트지,1690,7150,29.4,120.3,1.81,1.77,15,높음,8840.0,149.7
시트지,아파트현관문시트지,380,3360,8.3,135.8,2.33,4.33,15,높음,3740.0,144.10000000000005
시트지,습자지,3940,20100,28.7,114.8,0.77,0.59,15,높음,24040.0,143.5
시트지,씽크대시트지,400,4660,6.2,134.5,1.58,3.06,15,높음,5060.0,140.7
시트지,유리창시트지,850,4110,12.1,127.2,1.5,3.35,15,높음,4960.0,139.3
시트지,싱크대시트지,1370,7980,8.6,127.0,0.66,1.7,15,높음,9350.0,135.6
시트지,거울시트지,1070,6170,5.5,128.0,0.54,2.2,15,높음,7240.0,133.5
시트지,냉장고리폼,410,4170,3.9,125.9,1.04,3.2,15,높음,4580.0,129.8
시트지,식탁시트지,260,3720,2.7,125.9,1.05,3.59,15,높음,3980.0,128.6
시트지,인테리어필름시공,740,2740,18.9,104.4,2.67,3.98,15,높음,3480.0,123.3
시트지,주방싱크대시트지,260,3590,4.5,114.5,1.76,3.42,15,높음,3850.0,119.0
시트지,문시트지,620,4270,7.1,103.9,1.2,2.63,15,높음,4890.0,111.0
시트지,창문암막시트지,770,5910,3.1,105.4,0.42,1.96,15,높음,6680.0,108.5
시트지,필름지,1200,4850,11.5,95.3,1.02,2.09,15,높음,6050.0,106.8
시트지,띠벽지,480,3060,5.3,100.5,1.12,3.5,15,높음,3540.0,105.8
시트지,가구시트지,660,4360,8.2,92.5,1.29,2.22,15,높음,5020.0,100.7
시트지,인테리어시트지,1040,4190,12.3,84.1,1.24,2.12,15,높음,5230.0,96.4
시트지,레이튜닝,470,2500,2.0,94.0,0.45,4.02,15,높음,2970.0,96.0
시트지,방수시트지,680,3250,10.2,83.1,1.59,2.69,15,높음,3930.0,93.3
시트지,인쇄출력,880,2360,22.8,70.0,2.69,3.14,15,높음,3240.0,92.8
시트지,타일시트지,880,4770,4.7,78.3,0.56,1.75,15,높음,5650.0,83.0
창문시트지,스티커주문제작,4580,15800,196.7,1232.8,4.52,8.2,15,높음,20380.0,1429.5
창문시트지,시트지,11300,51300,129.3,1298.8,1.2,2.69,15,높음,62600.0,1428.1
창문시트지,웨인스코팅,3870,22800,22.1,543.0,0.6,2.49,15,높음,26670.0,565.1
창문시트지,셀프장판,2510,15900,27.7,511.9,1.16,3.4,15,높음,18410.0,539.6
창문시트지,주방시트지,2110,13800,24.6,419.4,1.21,3.28,15,높음,15910.0,444.0
창문시트지,방범창,2190,10200,29.3,369.0,1.41,3.84,15,높음,12390.0,398.3
창문시트지,창문시트지,3920,18100,42.0,343.0,1.14,2.03,15,높음,22020.0,385.0
창문시트지,싱크대리폼,1360,9750,21.9,355.7,1.69,3.85,15,높음,11110.0,377.6
창문시트지,가구리폼,770,5710,14.7,296.2,2.04,5.5,15,높음,6480.0,310.9
창문시트지,사생활보호필름,2800,23100,10.6,260.8,0.4,1.2,15,높음,25900.0,271.40000000000003
창문시트지,인테리어필름시공가격,580,4490,13.1,211.0,2.35,4.97,15,높음,5070.0,224.1
창문시트지,거실인테리어시트지,540,5030,13.4,206.8,2.57,4.44,15,높음,5570.0,220.2
창문시트지,몰딩시트지,1060,7930,8.4,193.3,0.84,2.58,15,높음,8990.0,201.7
창문시트지,창문햇빛가리개,1210,8120,7.4,188.6,0.68,2.63,15,높음,9330.0,196.0
창문시트지,대리석시트지,1010,6370,11.8,182.5,1.23,3.05,15,높음,7380.0,194.3
창문시트지,현관문시트지,940,5850,9.6,174.7,1.09,3.2,15,높음,6790.0,184.3
창문시트지,방문시트지,820,5820,8.0,170.8,1.02,3.11,15,높음,6640.0,178.8
창문시트지,인테리어필름지,960,6340,15.8,158.9,1.72,2.65,15,높음,7300.0,174.70000000000005
창문시트지,시트지제작,1610,3190,45.4,125.3,2.97,4.15,15,높음,4800.0,170.7
창문시트지,LG샷시,720,2780,7.7,154.9,1.13,5.86,15,높음,3500.0,162.6
창문시트지,주방타일시트지,730,6860,5.6,150.6,0.8,2.33,15,높음,7590.0,156.2
창문시트지,아스테이지,2660,7210,9.1,144.5,0.37,2.13,15,높음,9870.0,153.6
창문시트지,냉장고시트지,630,5940,3.9,146.4,0.63,2.64,15,높음,6570.0,150.3
창문시트지,유리시트지,1690,7150,29.4,120.3,1.81,1.77,15,높음,8840.0,149.7
창문시트지,창문썬팅지,1170,5440,13.3,133.2,1.21,2.72,15,높음,6610.0,146.5
창문시트지,식탁의자리폼,410,3660,7.3,138.9,1.84,4.01,15,높음,4070.0,146.20000000000005
창문시트지,아파트현관문시트지,380,3360,8.3,135.8,2.33,4.33,15,높음,3740.0,144.10000000000005
창문시트지,씽크대시트지,400,4660,6.2,134.5,1.58,3.06,15,높음,5060.0,140.7
창문시트지,유리창시트지,850,4110,12.1,127.2,1.5,3.35,15,높음,4960.0,139.3
창문시트지,싱크대시트지,1370,7980,8.6,127.0,0.66,1.7,15,높음,9350.0,135.6
창문시트지,거울시트지,1070,6170,5.5,128.0,0.54,2.2,15,높음,7240.0,133.5
창문시트지,창문,2490,6080,12.7,118.0,0.53,2.08,15,높음,8570.0,130.7
창문시트지,인테리어필름시공,740,2740,18.9,104.4,2.67,3.98,15,높음,3480.0,123.3
창문시트지,주방싱크대시트지,260,3590,4.5,114.5,1.76,3.42,15,높음,3850.0,119.0
창문시트지,문시트지,620,4270,7.1,103.9,1.2,2.63,15,높음,4890.0,111.0
창문시트지,창문암막시트지,770,5910,3.1,105.4,0.42,1.96,15,높음,6680.0,108.5
창문시트지,레터링스티커,1140,6290,16.3,90.7,1.49,1.52,15,높음,7430.0,107.0
창문시트지,필름지,1200,4850,11.5,95.3,1.02,2.09,15,높음,6050.0,106.8
창문시트지,띠벽지,480,3060,5.3,100.5,1.12,3.5,15,높음,3540.0,105.8
창문시트지,가구시트지,660,4360,8.2,92.5,1.29,2.22,15,높음,5020.0,100.7
창문시트지,인테리어시트지,1040,4190,12.3,84.1,1.24,2.12,15,높음,5230.0,96.4
창문시트지,방수시트지,680,3250,10.2,83.1,1.59,2.69,15,높음,3930.0,93.3
창문시트지,카본시트지,860,3430,4.9,81.9,0.6,2.51,15,높음,4290.0,86.80000000000004
창문시트지,무점착시트지,660,3010,7.3,76.2,1.16,2.68,15,높음,3670.0,83.5
창문시트지,타일시트지,880,4770,4.7,78.3,0.56,1.75,15,높음,5650.0,83.0
창문시트지,불투명유리시트지,570,3080,4.4,67.2,0.82,2.34,15,높음,3650.0,71.60000000000002
코아드릴,누수탐지업체,460,1800,9.7,88.4,2.15,5.21,15,높음,2260.0,98.1
코아드릴,뿌레카,1270,3540,6.5,67.4,0.54,2.05,15,높음,4810.0,73.9
코아드릴,도로컷팅기,340,1080,9.5,60.8,2.91,6.25,15,높음,1420.0,70.3
코아드릴,건식코아드릴,460,1950,9.5,56.7,2.24,3.14,15,높음,2410.0,66.2
코아드릴,철근결속기,280,1160,4.8,53.0,1.75,4.9,14,높음,1440.0,57.8
코아드릴,철근절단기,510,1570,8.7,43.3,1.8,2.95,15,높음,2080.0,52.0
코아드릴,철근밴딩기,300,870,6.9,43.0,2.4,5.46,15,높음,1170.0,49.9
코아드릴,코아드릴,480,1240,8.3,39.0,1.82,3.39,15,높음,1720.0,47.3
코아드릴,보쉬전기드릴,240,1290,1.9,45.3,0.81,3.75,15,높음,1530.0,47.2
코아드릴,올쏘,570,1780,1.5,42.5,0.29,2.53,15,높음,2350.0,44.0
코아드릴,케미칼앙카,1160,1330,12.9,29.4,1.16,2.34,15,높음,2490.0,42.3
코아드릴,주택철거비용,360,1370,4.1,36.5,1.17,2.85,15,높음,1730.0,40.6
코아드릴,콤펙타,330,2170,2.7,34.3,0.86,1.67,15,높음,2500.0,37.0
코아드릴,하스리,600,1690,1.7,28.4,0.3,1.79,15,높음,2290.0,30.1
코아드릴,코어드릴,550,1060,5.3,18.5,1.02,1.87,15,높음,1610.0,23.8
코아드릴,앵커볼트,800,580,5.1,14.4,0.68,2.57,15,높음,1380.0,19.5
하스리,인력사무소,3470,17800,35.9,266.0,1.09,1.59,15,높음,21270.0,301.9
하스리,곰방,730,4250,6.1,204.8,0.88,5.02,15,높음,4980.0,210.9
하스리,타일시공,1340,4480,22.4,165.0,1.78,3.88,15,높음,5820.0,187.4
하스리,철거업체,920,3050,20.9,130.5,2.41,4.52,15,높음,3970.0,151.4
하스리,직업소개소,1160,3740,16.7,117.8,1.5,3.34,15,높음,4900.0,134.5
하스리,일용직,3200,5740,13.7,103.5,0.46,1.92,15,높음,8940.0,117.2
하스리,강마루보수,590,4590,5.1,91.7,0.89,2.13,15,높음,5180.0,96.8
하스리,무거운가구옮기기,490,4270,2.1,83.7,0.45,2.13,15,높음,4760.0,85.8
하스리,뿌레카,1270,3540,6.5,67.4,0.54,2.05,15,높음,4810.0,73.9
하스리,미장,2740,8440,6.7,66.5,0.26,0.84,15,높음,11180.0,73.2
하스리,노가다일당,650,4230,2.2,70.7,0.37,1.77,15,높음,4880.0,72.9
하스리,인력,3050,9430,7.1,65.3,0.25,0.74,15,높음,12480.0,72.39999999999998
하스리,건식코아드릴,460,1950,9.5,56.7,2.24,3.14,15,높음,2410.0,66.2
하스리,케미칼앙카,1160,1330,12.9,29.4,1.16,2.34,15,높음,2490.0,42.3
하스리,폐업,2200,5150,3.1,33.0,0.15,0.68,15,높음,7350.0,36.1
하스리,타공,2880,4700,8.9,20.3,0.33,0.46,15,높음,7580.0,29.20000000000001
앙카,볼트너트,3550,9040,81.0,143.3,2.38,1.7,15,높음,12590.0,224.3
앙카,석고보드앙카,1380,6300,8.0,160.6,0.62,2.73,15,높음,7680.0,168.6
앙카,액자걸이,1950,6920,15.9,145.0,0.85,2.23,15,높음,8870.0,160.9
앙카,못없이액자걸기,610,5530,5.3,136.3,0.91,2.66,15,높음,6140.0,141.60000000000005
앙카,칼블럭,3060,10800,11.3,95.0,0.39,0.93,15,높음,13860.0,106.3
앙카,싱크대경첩,1110,5220,7.1,95.3,0.68,1.95,15,높음,6330.0,102.4
앙카,전산볼트,3110,3530,26.9,66.0,0.91,1.97,15,높음,6640.0,92.9
앙카,앙카볼트,3070,5720,21.4,70.0,0.74,1.31,15,높음,8790.0,91.4
앙카,문고정장치,880,5220,5.4,79.3,0.65,1.63,15,높음,6100.0,84.7
앙카,아이볼트,2420,3520,21.7,58.0,0.94,1.75,15,높음,5940.0,79.7
앙카,너트,3490,8730,15.8,62.0,0.48,0.76,15,높음,12220.0,77.8
앙카,뿌레카,1270,3540,6.5,67.4,0.54,2.05,15,높음,4810.0,73.9
앙카,힐티,2180,3450,9.5,62.3,0.47,1.92,15,높음,5630.0,71.8
앙카,화스너,2150,2520,30.6,40.7,1.48,1.7,15,높음,4670.0,71.30000000000003
앙카,건식코아드릴,460,1950,9.5,56.7,2.24,3.14,15,높음,2410.0,66.2
앙카,웨지앙카,1270,1540,14.7,47.7,1.23,3.29,15,높음,2810.0,62.40000000000001
앙카,부자재,2710,4230,6.1,56.3,0.24,1.43,15,높음,6940.0,62.4
앙카,육각볼트,1810,2760,19.1,42.2,1.11,1.62,15,높음,4570.0,61.3
앙카,석고앙카,950,3060,3.9,51.0,0.44,1.79,15,높음,4010.0,54.9
앙카,직결피스,1690,2770,12.4,40.3,0.78,1.56,15,높음,4460.0,52.7
앙카,콘크리트앙카,960,2870,3.5,45.8,0.39,1.7,14,높음,3830.0,49.3
앙카,케미칼앙카,1160,1330,12.9,29.4,1.16,2.34,15,높음,2490.0,42.3
앙카,콘크리트못박기,560,3450,1.8,39.0,0.35,1.22,15,높음,4010.0,40.8
앙카,탄소섬유,2040,3150,7.5,30.7,0.39,1.04,15,높음,5190.0,38.2
앙카,석고피스,1040,3760,3.3,34.7,0.34,0.99,15,높음,4800.0,38.0
앙카,레바,2270,7230,1.8,33.0,0.09,0.49,8,중간,9500.0,34.8
앙카,나사못,830,2020,4.7,25.7,0.6,1.36,15,높음,2850.0,30.4
앙카,볼트규격,2340,1380,8.2,19.7,0.37,1.51,15,높음,3720.0,27.9
앙카,세트앙카,1310,1370,8.3,17.0,0.68,1.3,15,높음,2680.0,25.3
앙카,리벳못,700,1810,2.7,22.0,0.4,1.3,15,높음,2510.0,24.7
현관매트,규조토발매트,4500,55200,25.3,1275.3,0.59,2.46,15,높음,59700.0,1300.6
현관매트,거실매트,3580,40300,45.8,1233.1,1.34,3.24,15,높음,43880.0,1278.9
현관매트,매트,9330,69200,51.6,1177.3,0.58,1.81,15,높음,78530.0,1228.9
현관매트,발매트,7060,49700,33.2,970.3,0.5,2.07,15,높음,56760.0,1003.5
현관매트,주방매트,3410,32200,49.7,915.9,1.51,3.0,15,높음,35610.0,965.6
현관매트,욕실발매트,3920,37600,35.3,915.3,0.95,2.57,15,높음,41520.0,950.6
현관매트,욕실미끄럼방지매트,2180,23800,30.1,891.2,1.45,3.99,15,높음,25980.0,921.3
현관매트,베란다매트,2420,22200,18.5,849.3,0.79,4.04,15,높음,24620.0,867.8
현관매트,코일매트,8370,33200,65.5,703.8,0.83,2.25,15,높음,41570.0,769.3
현관매트,롤매트,1880,21200,17.9,600.8,0.99,3.01,15,높음,23080.0,618.6999999999998
현관매트,저상형침대,3280,26800,28.6,505.1,0.93,2.0,15,높음,30080.0,533.7
현관매트,바닥매트리스,2610,17900,27.7,481.4,1.12,2.85,15,높음,20510.0,509.1
현관매트,욕실매트,2590,18300,17.0,443.4,0.69,2.55,15,높음,20890.0,460.4
현관매트,베란다인테리어,2870,22300,17.5,411.5,0.64,1.95,15,높음,25170.0,429.0
현관매트,바닥매트,3550,19300,47.0,374.4,1.39,2.06,15,높음,22850.0,421.4
현관매트,미끄럼방지패드,3470,17900,31.4,345.8,0.95,2.05,15,높음,21370.0,377.2
현관매트,자동차매트,2590,14800,22.9,318.6,0.93,2.29,15,높음,17390.0,341.5
현관매트,현관코일매트,1700,12300,13.5,317.6,0.83,2.7,15,높음,14000.0,331.1
현관매트,타일카페트,2970,14500,18.3,276.5,0.65,2.04,15,높음,17470.0,294.8
현관매트,폴더매트,1270,13300,7.2,283.3,0.59,2.24,15,높음,14570.0,290.5
현관매트,화장실매트,1380,11900,10.9,274.4,0.83,2.45,15,높음,13280.0,285.2999999999999
현관매트,발포매트,4190,17000,9.1,275.7,0.23,1.7,15,높음,21190.0,284.8
현관매트,개업선물,4330,31600,16.6,267.3,0.41,0.9,15,높음,35930.0,283.9000000000001
현관매트,화장실미끄럼방지매트,630,7560,7.7,269.9,1.29,3.78,15,높음,8190.0,277.6
현관매트,병원침대,1110,5460,23.5,236.8,2.25,4.6,15,높음,6570.0,260.3
현관매트,베란다코일매트,870,7440,7.9,204.2,0.94,2.9,15,높음,8310.0,212.1
현관매트,현관매트,2720,12900,28.8,177.3,1.1,1.46,15,높음,15620.0,206.1
현관매트,미끄럼방지매트,2060,7890,32.5,164.8,1.64,2.19,15,높음,9950.0,197.3
현관매트,논슬립,2650,5220,41.3,142.0,1.63,2.89,15,높음,7870.0,183.3
현관매트,가구공방,1030,4930,10.3,149.0,1.05,3.2,15,높음,5960.0,159.3
현관매트,현관발매트,820,5380,8.2,150.9,1.04,2.93,15,높음,6200.0,159.1
현관매트,바닥이불,730,6100,6.3,146.2,0.93,2.53,15,높음,6830.0,152.5
현관매트,방음매트,1060,5100,9.2,139.2,0.92,2.91,15,높음,6160.0,148.39999999999995
현관매트,화장실발매트,950,9340,6.4,135.0,0.71,1.53,15,높음,10290.0,141.4
현관매트,욕실발판,1190,8850,4.7,132.7,0.42,1.6,15,높음,10040.0,137.39999999999998
현관매트,차량매트,980,6260,11.1,119.1,1.18,2.04,15,높음,7240.0,130.2
현관매트,조립식데크타일,510,5190,4.7,117.7,0.95,2.4,15,높음,5700.0,122.4
현관매트,복도매트,270,5460,2.2,113.7,0.84,2.21,15,높음,5730.0,115.9
걸레받이,액자,14900,62700,155.3,1243.5,1.09,2.11,15,높음,77600.0,1398.8
걸레받이,전동드릴,9830,49300,61.1,1113.8,0.66,2.4,15,높음,59130.0,1174.9
걸레받이,웨인스코팅,3870,22800,22.1,543.0,0.6,2.49,15,높음,26670.0,565.1
걸레받이,미끄럼방지패드,3470,17900,31.4,345.8,0.95,2.05,15,높음,21370.0,377.2
걸레받이,팬톤페인트,2170,8500,28.3,337.2,1.36,4.23,15,높음,10670.0,365.5
걸레받이,몰딩,6640,22900,48.1,295.3,0.77,1.37,15,높음,29540.0,343.4000000000001
걸레받이,액자프레임,1710,7490,35.3,280.9,2.18,3.98,15,높음,9200.0,316.2
걸레받이,문선,1870,6650,15.3,284.8,0.86,4.51,13,중간,8520.0,300.1
걸레받이,원목액자,1350,6040,31.5,262.6,2.46,4.6,15,높음,7390.0,294.1
걸레받이,실리콘,10700,33000,43.9,238.5,0.43,0.77,15,높음,43700.0,282.4
걸레받이,걸레받이,4550,16200,19.3,245.3,0.45,1.6,15,높음,20750.0,264.6
걸레받이,원목파티션,1310,7990,19.3,233.9,1.54,3.11,15,높음,9300.0,253.2
걸레받이,전선정리,3310,11900,18.9,212.0,0.6,1.9,15,높음,15210.0,230.9
걸레받이,마이너스몰딩,2320,6950,27.1,189.8,1.23,2.9,15,높음,9270.0,216.9
걸레받이,액자제작,1680,3720,42.3,165.6,2.64,4.73,15,높음,5400.0,207.9
걸레받이,접착식데코타일,880,5670,13.5,190.2,1.58,3.56,15,높음,6550.0,203.7
걸레받이,러버메이드,1510,4900,33.3,153.1,2.31,3.34,15,높음,6410.0,186.4
걸레받이,논슬립,2650,5220,41.3,142.0,1.63,2.89,15,높음,7870.0,183.3
걸레받이,루바,2260,5620,28.5,154.3,1.34,2.91,15,높음,7880.0,182.8
걸레받이,액자틀,890,4070,13.6,163.6,1.59,4.25,15,높음,4960.0,177.2
걸레받이,걸레받이몰딩,1640,7780,16.3,160.3,1.04,2.18,15,높음,9420.0,176.60000000000005
걸레받이,계단미끄럼방지패드,760,3380,10.1,162.2,1.4,5.09,15,높음,4140.0,172.29999999999995
걸레받이,LG지인,2780,6130,8.2,128.5,0.32,2.25,15,높음,8910.0,136.7
걸레받이,몰딩시공,360,2810,7.4,118.8,2.17,4.5,15,높음,3170.0,126.2
걸레받이,미끄럼방지테이프,1950,5190,16.1,106.8,0.87,2.19,15,높음,7140.0,122.9
걸레받이,PVC몰딩,1120,2950,28.2,93.0,2.65,3.35,15,높음,4070.0,121.2
걸레받이,전동카트,1030,3640,17.7,101.5,1.82,2.97,15,높음,4670.0,119.2
걸레받이,멀바우테이블,580,3160,12.2,95.0,2.14,3.19,15,높음,3740.0,107.2
걸레받이,논슬립패드,1760,6830,15.0,90.5,0.9,1.41,15,높음,8590.0,105.5
걸레받이,베란다터닝도어,430,2870,6.3,89.3,1.52,3.33,9,중간,3300.0,95.6
걸레받이,나무발판,870,4120,6.6,81.8,0.8,2.1,15,높음,4990.0,88.39999999999998
걸레받이,실리콘건,2470,9590,9.6,76.3,0.41,0.85,15,높음,12060.0,85.89999999999998
걸레받이,책상파티션,1710,3490,19.5,60.0,1.19,1.82,15,높음,5200.0,79.5
걸레받이,못주머니,490,3570,5.1,73.4,1.1,2.18,15,높음,4060.0,78.5
걸레받이,LED액자,580,2510,9.5,57.3,1.69,2.44,15,높음,3090.0,66.8
걸레받이,굽도리,910,3250,6.0,60.0,0.69,1.95,15,높음,4160.0,66.0
시트지시공,화장실리모델링,5730,54100,195.7,2670.4,3.6,5.26,15,높음,59830.0,2866.1
시트지시공,욕실리모델링,5240,44200,164.6,2279.0,3.28,5.47,15,높음,49440.0,2443.6
시트지시공,시트지,11300,51300,129.3,1298.8,1.2,2.69,15,높음,62600.0,1428.1
시트지시공,욕실수납장,3380,24000,72.5,814.3,2.26,3.58,15,높음,27380.0,886.8
시트지시공,아크릴,13500,26600,186.6,450.5,1.46,1.8,15,높음,40100.0,637.1
시트지시공,욕실장,3960,16600,65.3,520.9,1.73,3.33,15,높음,20560.0,586.1999999999998
시트지시공,웨인스코팅,3870,22800,22.1,543.0,0.6,2.49,15,높음,26670.0,565.1
시트지시공,주방시트지,2110,13800,24.6,419.4,1.21,3.28,15,높음,15910.0,444.0
시트지시공,부엌인테리어,1310,8720,25.5,389.1,2.04,4.77,15,높음,10030.0,414.6
시트지시공,욕실인테리어,3000,14600,67.7,343.1,2.39,2.51,15,높음,17600.0,410.8
시트지시공,화장실인테리어,3080,12600,55.9,352.0,1.91,2.95,15,높음,15680.0,407.9
시트지시공,창문시트지,3920,18100,42.0,343.0,1.14,2.03,15,높음,22020.0,385.0
시트지시공,싱크대리폼,1360,9750,21.9,355.7,1.69,3.85,15,높음,11110.0,377.6
시트지시공,아크릴제작,2600,4060,104.9,214.8,4.23,5.58,15,높음,6660.0,319.7000000000001
시트지시공,줄눈,3760,15500,21.5,261.0,0.61,1.79,15,높음,19260.0,282.5
시트지시공,웨인스코팅인테리어,610,5450,12.7,251.7,2.12,4.91,15,높음,6060.0,264.4
시트지시공,욕실타일,1960,9460,35.0,229.3,1.87,2.58,15,높음,11420.0,264.3
시트지시공,인테리어필름시공가격,580,4490,13.1,211.0,2.35,4.97,15,높음,5070.0,224.1
시트지시공,거실인테리어시트지,540,5030,13.4,206.8,2.57,4.44,15,높음,5570.0,220.2
시트지시공,몰딩시트지,1060,7930,8.4,193.3,0.84,2.58,15,높음,8990.0,201.7
시트지시공,폼블럭,1490,14600,10.6,184.0,0.75,1.35,15,높음,16090.0,194.6
시트지시공,대리석시트지,1010,6370,11.8,182.5,1.23,3.05,15,높음,7380.0,194.3
시트지시공,현관문시트지,940,5850,9.6,174.7,1.09,3.2,15,높음,6790.0,184.3
시트지시공,욕실청소,1900,10200,12.7,169.0,0.71,1.75,15,높음,12100.0,181.7
시트지시공,모자이크타일,2390,9220,24.2,156.3,1.07,1.81,15,높음,11610.0,180.5
시트지시공,아크릴간판,2450,5130,62.3,117.3,2.66,2.43,15,높음,7580.0,179.6
시트지시공,방문시트지,820,5820,8.0,170.8,1.02,3.11,15,높음,6640.0,178.8
시트지시공,인테리어필름지,960,6340,15.8,158.9,1.72,2.65,15,높음,7300.0,174.70000000000005
시트지시공,줄눈시공비용,390,4250,6.1,166.0,1.59,4.18,15,높음,4640.0,172.1
시트지시공,시트지제작,1610,3190,45.4,125.3,2.97,4.15,15,높음,4800.0,170.7
시트지시공,주방타일시트지,730,6860,5.6,150.6,0.8,2.33,15,높음,7590.0,156.2
